Date,USD,JPY,CZK,DKK,GBP,HUF,PLN,SEK,CHF,NOK,AUD,CAD,HKD,KRW,NZD,SGD,ZAR
2006-02-09,1.1972,141.91,28.359,7.4653,0.6881,250.99,3.8105,9.2617,1.5563,8.0155,1.6212,1.3761,9.2923,1164.58,1.7702,1.9504,7.3577
2006-02-08,1.1948,141.51,28.473,7.4667,0.6861,251.29,3.8225,9.2713,1.5529,8.0165,1.6195,1.3808,9.274,1161.05,1.7669,1.9518,7.4712
2006-02-07,1.1973,141.24,28.43,7.4674,0.6859,249.9,3.8168,9.307,1.5549,8.0465,1.6123,1.3734,9.2899,1159.29,1.7546,1.9485,7.3158
2006-02-06,1.1981,142.28,28.335,7.4667,0.6833,250.36,3.8133,9.2972,1.5558,8.047,1.6051,1.3706,9.2952,1153.89,1.7527,1.9488,7.3324
2006-02-03,1.2061,143.05,28.524,7.4646,0.6791,251.07,3.833,9.278,1.5549,8.0225,1.6037,1.3821,9.3565,1170.1,1.7482,1.9696,7.3328
2006-02-02,1.2066,143.04,28.513,7.4654,0.6788,250.78,3.8175,9.2835,1.5555,8.0505,1.6029,1.3786,9.3604,1173.3,1.7557,1.9708,7.3826
2006-02-01,1.2092,142.22,28.384,7.4646,0.6806,251.45,3.8151,9.2352,1.5538,8.0585,1.6042,1.3782,9.3813,1163.37,1.7624,1.9656,7.3797
2006-01-31,1.2118,142.17,28.408,7.4639,0.6843,252.71,3.8377,9.2503,1.5547,8.092,1.607,1.387,9.3995,1168.96,1.7698,1.9672,7.4105
2006-01-30,1.2082,141.99,28.393,7.4639,0.68365,251.64,3.8186,9.2265,1.5555,8.1275,1.6118,1.3826,9.3726,1172.92,1.7715,1.9706,7.439
2006-01-27,1.2172,142.19,28.387,7.463,0.6846,251.53,3.8248,9.2584,1.5526,8.088,1.6188,1.396,9.4409,1181.66,1.7835,1.979,7.4526
2006-01-26,1.2254,141.85,28.395,7.4632,0.6859,249.54,3.8282,9.2512,1.55,8.069,1.6223,1.4149,9.5043,1187.41,1.7788,1.9875,7.4563
2006-01-25,1.2294,141.12,28.408,7.4625,0.6867,248.75,3.808,9.2687,1.5479,8.031,1.6273,1.415,9.5362,1190.92,1.7887,1.9894,7.4191
2006-01-24,1.2272,140.45,28.58,7.4608,0.6878,249.98,3.8414,9.2698,1.5489,8.046,1.6363,1.4123,9.5175,1197.26,1.8094,1.9897,7.4308
2006-01-23,1.2277,140.35,28.608,7.462,0.6878,250.0,3.8415,9.26,1.5471,8.0495,1.6287,1.4133,9.5207,1204.99,1.794,1.9894,7.326
2006-01-20,1.2068,139.15,28.605,7.4624,0.68525,250.6,3.8381,9.3035,1.5512,8.0845,1.6129,1.403,9.3595,1190.75,1.776,1.9646,7.2537
2006-01-19,1.2073,139.06,28.726,7.4625,0.68785,251.38,3.8415,9.3395,1.5537,8.129,1.6217,1.4223,9.3615,1187.38,1.7822,1.9686,7.2562
2006-01-18,1.2125,139.51,28.862,7.4609,0.6864,251.79,3.8552,9.3297,1.5468,8.124,1.6181,1.4122,9.4018,1202.98,1.762,1.9749,7.3553
2006-01-17,1.2075,139.23,28.826,7.4608,0.68535,250.08,3.8333,9.3325,1.5489,8.1065,1.6045,1.3996,9.3631,1194.28,1.7475,1.9723,7.2749
2006-01-16,1.2112,139.23,28.796,7.4613,0.68545,250.32,3.8093,9.3293,1.5497,8.049,1.6066,1.4055,9.3912,1189.94,1.734,1.9792,7.2575
2006-01-13,1.2039,138.13,28.84,7.4592,0.6814,250.51,3.8138,9.3063,1.5491,8.0475,1.604,1.3972,9.3316,1189.03,1.7344,1.9648,7.317
2006-01-12,1.2113,137.5,28.798,7.4603,0.6846,250.19,3.7798,9.3322,1.5477,8.078,1.6059,1.4049,9.389,1179.93,1.7359,1.9648,7.3293
2006-01-11,1.2088,138.31,28.753,7.4573,0.6884,249.88,3.7742,9.3499,1.5474,8.031,1.6061,1.4073,9.3702,1187.04,1.7392,1.9702,7.3825
2006-01-10,1.2064,138.12,28.8,7.4585,0.6833,250.6,3.7868,9.353,1.5437,7.981,1.6045,1.4092,9.3512,1184.75,1.7408,1.9715,7.3593
2006-01-09,1.2078,137.85,28.827,7.4596,0.6834,249.64,3.7573,9.338,1.5426,7.935,1.6077,1.4142,9.363,1180.56,1.7433,1.973,7.3395
2006-01-06,1.2093,140.21,28.93,7.4604,0.6888,250.79,3.8108,9.3139,1.5452,7.9295,1.6174,1.4158,9.3764,1198.17,1.7642,1.9902,7.4441
2006-01-05,1.2088,140.31,28.933,7.461,0.6888,250.43,3.7986,9.3263,1.5463,7.9325,1.6206,1.3941,9.3726,1193.51,1.7667,1.9907,7.4405
2006-01-04,1.2083,140.19,28.998,7.4618,0.68815,251.02,3.8343,9.3521,1.5512,7.9335,1.6243,1.3934,9.3692,1206.31,1.7575,1.9868,7.4712
2006-01-03,1.1875,139.45,28.981,7.4621,0.68725,251.47,3.8425,9.355,1.5535,7.9615,1.6145,1.3809,9.2081,1193.97,1.7427,1.9642,7.4792
2006-01-02,1.1826,139.56,29.03,7.4601,0.6865,252.69,3.8665,9.3977,1.5536,7.9805,1.6125,1.3737,9.1712,1197.76,1.734,1.9653,7.4891
2005-12-30,1.1797,138.9,29.0,7.4605,0.6853,252.87,3.86,9.3885,1.5551,7.985,1.6109,1.3725,9.1474,1184.42,1.727,1.9628,7.4642
2005-12-29,1.1825,139.43,29.01,7.4587,0.6883,252.51,3.8602,9.4104,1.5585,8.0165,1.6197,1.3796,9.1681,1194.92,1.7348,1.9685,7.4997
2005-12-28,1.1916,139.61,28.92,7.461,0.6863,251.58,3.8443,9.4367,1.5581,8.029,1.632,1.3948,9.2386,1206.85,1.7495,1.9859,7.5556
2005-12-27,1.1852,138.61,28.915,7.4605,0.68295,251.36,3.8258,9.4753,1.5573,8.018,1.6261,1.3832,9.189,1199.96,1.7555,1.9752,7.5219
2005-12-23,1.1859,138.34,28.927,7.4588,0.6834,251.5,3.842,9.46,1.5566,8.029,1.627,1.3842,9.1945,1202.03,1.765,1.9758,7.5289
2005-12-22,1.1822,138.84,28.857,7.4589,0.681,250.85,3.8365,9.4327,1.5551,8.0325,1.6171,1.3799,9.1652,1202.95,1.7521,1.9765,7.5487
2005-12-21,1.1872,139.18,28.954,7.4575,0.67895,251.19,3.8283,9.43,1.5529,8.0495,1.6184,1.3918,9.2037,1209.04,1.7444,1.9788,7.58
2005-12-20,1.1955,139.36,28.945,7.4572,0.6782,251.25,3.8359,9.3887,1.5521,8.033,1.6181,1.402,9.2681,1215.35,1.7383,1.9885,7.5758
2005-12-19,1.1977,139.24,28.932,7.455,0.6796,252.65,3.8558,9.4295,1.5505,8.011,1.611,1.3932,9.285,1218.9,1.733,1.9934,7.6557
2005-12-16,1.1983,139.28,29.025,7.4521,0.67745,253.13,3.872,9.479,1.546,7.9685,1.6122,1.386,9.29,1217.59,1.7376,2.0001,7.7176
2005-12-15,1.1999,139.28,28.952,7.4517,0.6767,252.67,3.8445,9.418,1.542,7.9595,1.6026,1.3888,9.3024,1214.9,1.7279,2.0003,7.6685
2005-12-14,1.202,142.23,28.986,7.4502,0.6783,252.23,3.8409,9.44,1.5421,7.951,1.5892,1.3776,9.3196,1221.83,1.6943,2.0095,7.5729
2005-12-13,1.1925,143.47,29.007,7.4497,0.67425,252.82,3.8299,9.4415,1.5433,7.952,1.5822,1.3739,9.2461,1223.51,1.6864,1.9967,7.5643
2005-12-12,1.1925,143.46,29.09,7.4487,0.6743,254.45,3.8387,9.4405,1.5413,7.9775,1.5831,1.3747,9.2469,1232.03,1.6836,2.0053,7.5615
2005-12-09,1.1785,142.01,29.038,7.4495,0.6732,256.07,3.8569,9.4224,1.5398,7.927,1.5709,1.3665,9.1384,1218.39,1.677,1.9836,7.5029
2005-12-08,1.1764,141.82,29.098,7.4491,0.67495,255.65,3.8593,9.4217,1.5387,7.925,1.5762,1.3677,9.122,1217.1,1.6833,1.9833,7.4911
2005-12-07,1.171,141.68,28.986,7.4493,0.6769,253.45,3.8384,9.3949,1.5401,7.926,1.5686,1.3626,9.0806,1211.52,1.6585,1.9757,7.3918
2005-12-06,1.1783,142.64,28.941,7.4504,0.67905,252.79,3.8313,9.3862,1.541,7.875,1.5644,1.3607,9.1366,1218.72,1.6417,1.9876,7.4248
2005-12-05,1.1767,142.19,28.954,7.4521,0.6773,251.78,3.8635,9.4243,1.5442,7.894,1.5698,1.3599,9.1242,1218.47,1.6406,1.9846,7.4903
2005-12-02,1.1697,141.36,28.924,7.4524,0.67745,252.3,3.8788,9.426,1.5437,7.917,1.572,1.3612,9.0713,1214.62,1.6537,1.9787,7.4981
2005-12-01,1.1745,141.18,28.958,7.4536,0.6798,253.24,3.91,9.5163,1.5467,7.972,1.5852,1.3723,9.1083,1215.2,1.6666,1.9846,7.6076
2005-11-30,1.1769,140.8,28.933,7.4537,0.68215,252.67,3.9085,9.5272,1.5485,7.9715,1.5925,1.3741,9.1263,1216.33,1.6737,1.9925,7.6332
2005-11-29,1.1793,140.57,28.99,7.4551,0.6843,251.46,3.9038,9.502,1.5476,7.949,1.5933,1.3787,9.1441,1222.23,1.679,1.9936,7.6361
2005-11-28,1.1726,140.39,28.963,7.457,0.6855,251.03,3.887,9.4585,1.5471,7.87,1.5949,1.3716,9.0928,1217.86,1.6797,1.989,7.6427
2005-11-25,1.1763,140.44,29.084,7.46,0.6834,251.57,3.9156,9.4647,1.5473,7.877,1.5975,1.3762,9.1216,1226.59,1.69,1.9909,7.6942
2005-11-24,1.1783,140.03,29.159,7.4616,0.68345,251.76,3.9253,9.511,1.5501,7.873,1.5939,1.3796,9.1361,1222.84,1.6945,1.9924,7.6999
2005-11-23,1.1776,139.78,29.24,7.461,0.6846,252.55,3.9428,9.5162,1.5491,7.863,1.5988,1.3817,9.1301,1221.05,1.7035,1.9954,7.7651
2005-11-22,1.1701,139.72,29.27,7.4605,0.68465,254.18,3.9772,9.5426,1.5471,7.8505,1.5965,1.385,9.0726,1221.99,1.7052,1.9907,7.7656
2005-11-21,1.1811,140.41,29.25,7.4594,0.68675,253.85,3.9787,9.5722,1.5488,7.8935,1.6022,1.4062,9.158,1226.51,1.7128,2.0051,7.8363
2005-11-18,1.1679,139.27,29.347,7.4563,0.6815,252.63,3.9734,9.5675,1.5468,7.882,1.5966,1.3892,9.0554,1210.29,1.7028,1.9872,7.8526
2005-11-17,1.1692,138.82,29.344,7.456,0.6795,252.23,3.9755,9.6133,1.5467,7.8545,1.5944,1.3892,9.0655,1210.71,1.7028,1.9882,7.848
2005-11-16,1.1677,139.4,29.283,7.4571,0.6769,250.63,3.9845,9.6126,1.5469,7.8135,1.6026,1.3961,9.0565,1211.37,1.7087,1.9895,7.9063
2005-11-15,1.1667,139.11,29.285,7.4572,0.6732,250.26,3.994,9.6325,1.5413,7.793,1.602,1.3961,9.0495,1207.07,1.7106,1.9889,7.9271
2005-11-14,1.1713,139.06,29.254,7.4567,0.67285,250.11,3.9981,9.5458,1.5397,7.779,1.607,1.4003,9.0861,1214.46,1.7151,1.9969,7.9131
2005-11-11,1.1697,138.11,29.232,7.4578,0.6731,251.13,4.0278,9.5888,1.5381,7.745,1.5989,1.3939,9.0715,1218.01,1.7043,1.9916,7.9361
2005-11-10,1.1762,138.41,29.37,7.4593,0.6729,251.27,4.0278,9.5918,1.5393,7.737,1.6041,1.3966,9.1222,1228.89,1.7071,2.0015,7.9473
2005-11-09,1.1738,137.68,29.278,7.4613,0.6753,248.85,3.9978,9.5645,1.5431,7.7485,1.5995,1.3951,9.1054,1227.91,1.7167,1.9968,7.9217
2005-11-08,1.1741,138.22,29.244,7.4632,0.6761,248.66,3.9942,9.5525,1.5412,7.794,1.6055,1.4036,9.1043,1230.99,1.7279,1.9985,7.924
2005-11-07,1.1824,139.23,29.332,7.464,0.67655,249.59,4.0359,9.6045,1.5429,7.782,1.6138,1.4021,9.1673,1239.45,1.7384,2.0104,7.9703
2005-11-04,1.1933,140.52,29.357,7.464,0.6764,249.13,3.9903,9.5915,1.5439,7.7975,1.6207,1.409,9.2516,1250.4,1.7345,2.0266,7.9363
2005-11-03,1.2041,140.76,29.446,7.464,0.67825,248.23,3.9609,9.6148,1.5428,7.8075,1.6222,1.4164,9.3348,1256.48,1.7351,2.0425,7.9603
2005-11-02,1.1992,140.26,29.551,7.4635,0.67895,250.39,3.969,9.5973,1.5422,7.785,1.6192,1.4153,9.2971,1246.69,1.7329,2.0348,8.0067
2005-11-01,1.2008,140.02,29.648,7.4626,0.679,250.61,3.9745,9.578,1.5466,7.7825,1.609,1.4201,9.3087,1252.25,1.7181,2.0352,7.9817
2005-10-31,1.2023,139.64,29.595,7.4623,0.67665,250.54,3.9791,9.536,1.5455,7.806,1.6037,1.4161,9.3207,1250.63,1.7108,2.0365,8.0695
2005-10-28,1.2138,140.03,29.69,7.4613,0.6809,251.36,3.9895,9.5295,1.5459,7.809,1.6114,1.4211,9.4109,1265.27,1.7188,2.0532,8.1293
2005-10-27,1.213,139.89,29.683,7.4608,0.6794,252.43,4.006,9.5045,1.5462,7.811,1.5983,1.4168,9.4058,1263.76,1.7161,2.0474,8.1508
2005-10-26,1.2059,139.67,29.788,7.4601,0.6798,252.6,3.9618,9.493,1.5474,7.822,1.5981,1.4189,9.3508,1259.98,1.7149,2.0413,8.016
2005-10-25,1.2017,138.78,29.672,7.4594,0.67665,253.11,3.9273,9.488,1.5441,7.834,1.5976,1.4261,9.3195,1265.21,1.7114,2.0344,7.9984
2005-10-24,1.1944,138.15,29.773,7.4601,0.6759,253.46,3.9092,9.5297,1.5446,7.8265,1.5969,1.4226,9.2638,1263.79,1.7043,2.0245,7.9185
2005-10-21,1.2012,138.87,29.783,7.4612,0.6771,254.16,3.891,9.49,1.5463,7.7925,1.6005,1.4162,9.318,1268.17,1.7141,2.0349,7.9463
2005-10-20,1.1953,138.19,29.74,7.4629,0.6767,253.51,3.9,9.465,1.5511,7.8,1.5919,1.4062,9.2745,1261.94,1.7123,2.0261,7.8953
2005-10-19,1.195,138.07,29.742,7.4628,0.68005,253.42,3.902,9.4695,1.5516,7.8035,1.5961,1.4068,9.2722,1260.55,1.713,2.0251,7.8733
2005-10-18,1.1937,138.29,29.764,7.4632,0.68415,252.35,3.8851,9.4712,1.5558,7.821,1.5997,1.4167,9.2618,1256.07,1.7171,2.0247,7.8639
2005-10-17,1.2022,138.0,29.695,7.4631,0.6846,251.75,3.8955,9.463,1.5536,7.8175,1.6024,1.4235,9.3259,1261.11,1.7279,2.0346,7.8507
2005-10-14,1.1999,137.67,29.674,7.4631,0.6854,253.48,3.9323,9.4369,1.5506,7.8335,1.5982,1.4209,9.3077,1256.3,1.7294,2.0298,7.9202
2005-10-13,1.198,137.54,29.72,7.4626,0.6849,252.62,3.9226,9.372,1.5514,7.8145,1.5993,1.4062,9.2936,1255.02,1.7296,2.0282,7.9523
2005-10-12,1.2008,137.49,29.566,7.4627,0.6865,250.35,3.8845,9.3507,1.5478,7.802,1.5927,1.4079,9.3167,1252.25,1.73,2.0315,7.874
2005-10-11,1.2022,137.22,29.54,7.4622,0.6865,249.96,3.875,9.3353,1.5474,7.845,1.5929,1.4203,9.3258,1249.69,1.7318,2.0298,7.8378
2005-10-10,1.2088,137.9,29.571,7.4624,0.68825,250.83,3.885,9.3537,1.5496,7.8715,1.5929,1.4208,9.378,1254.55,1.731,2.0374,7.8835
2005-10-07,1.2144,137.82,29.638,7.4618,0.687,250.61,3.9223,9.3375,1.5484,7.888,1.6016,1.4325,9.418,1259.64,1.7423,2.0451,7.9702
2005-10-06,1.2061,137.3,29.749,7.4613,0.68175,251.75,3.9475,9.3108,1.546,7.8735,1.5929,1.4261,9.3538,1256.64,1.7301,2.0318,7.9057
2005-10-05,1.1947,136.06,29.581,7.4624,0.6779,249.35,3.9137,9.3014,1.5506,7.891,1.5726,1.4027,9.2666,1240.1,1.7169,2.0222,7.8057
2005-10-04,1.1938,136.44,29.608,7.4627,0.6786,250.49,3.9328,9.321,1.5508,7.8815,1.5627,1.3935,9.2606,1243.88,1.7183,2.022,7.6898
2005-10-03,1.1933,136.07,29.597,7.4628,0.68,250.65,3.918,9.3086,1.5537,7.8855,1.5653,1.3903,9.2571,1245.21,1.7261,2.0243,7.6409
2005-09-30,1.2042,136.25,29.553,7.4624,0.68195,249.61,3.9185,9.3267,1.5561,7.877,1.5828,1.4063,9.3412,1254.96,1.7414,2.0353,7.6765
2005-09-29,1.2063,135.92,29.61,7.4626,0.6826,248.75,3.9009,9.3715,1.5578,7.816,1.5831,1.4155,9.359,1251.05,1.7386,2.0362,7.6876
2005-09-28,1.2037,136.08,29.517,7.4617,0.681,248.31,3.9003,9.3887,1.5556,7.8265,1.5858,1.4171,9.3397,1248.72,1.7548,2.0371,7.7407
2005-09-27,1.2005,136.01,29.381,7.4622,0.68025,247.25,3.8963,9.3875,1.5578,7.8205,1.5907,1.4095,9.3129,1243.42,1.7647,2.0321,7.6764
2005-09-26,1.2031,135.21,29.518,7.4617,0.67895,246.95,3.8985,9.357,1.5566,7.8215,1.5919,1.4167,9.333,1244.97,1.7561,2.0318,7.6948
2005-09-23,1.2118,135.07,29.502,7.4611,0.6785,248.08,3.9017,9.3683,1.5557,7.791,1.5935,1.4209,9.4018,1249.24,1.7559,2.0387,7.6755
2005-09-22,1.2224,135.89,29.455,7.4608,0.6787,247.34,3.9105,9.3615,1.5534,7.779,1.5909,1.4244,9.4857,1253.82,1.7506,2.0533,7.7558
2005-09-21,1.2225,135.95,29.393,7.4591,0.67505,246.29,3.8954,9.3345,1.5519,7.7925,1.5834,1.4264,9.4884,1257.95,1.7449,2.0526,7.7809
2005-09-20,1.2154,135.43,29.363,7.4594,0.6734,245.73,3.8774,9.3393,1.5524,7.777,1.5768,1.4178,9.4337,1250.28,1.7303,2.0426,7.7479
2005-09-19,1.2139,135.31,29.175,7.4579,0.6728,245.73,3.8795,9.33,1.5511,7.794,1.5887,1.4316,9.4219,1250.62,1.7356,2.042,7.8173
2005-09-16,1.2243,135.78,29.073,7.4574,0.6765,245.32,3.8827,9.3305,1.551,7.7945,1.5933,1.4487,9.5008,1257.97,1.7347,2.0553,7.7981
2005-09-15,1.2223,134.89,29.283,7.456,0.6765,245.29,3.8965,9.316,1.5469,7.7915,1.589,1.4483,9.484,1252.55,1.7279,2.0512,7.8184
2005-09-14,1.2314,135.42,29.242,7.4564,0.6734,245.42,3.9188,9.333,1.5469,7.814,1.5953,1.4523,9.5556,1261.88,1.7414,2.0657,7.8308
2005-09-13,1.2276,136.17,29.31,7.4562,0.6741,245.55,3.9383,9.309,1.5474,7.821,1.5988,1.4552,9.5288,1259.52,1.7483,2.0638,7.8444
2005-09-12,1.2313,135.2,29.19,7.4552,0.67435,244.53,3.9328,9.2834,1.5443,7.8015,1.5945,1.4587,9.5565,1262.88,1.7446,2.0618,7.8592
2005-09-09,1.2415,136.63,29.17,7.4544,0.67535,244.35,3.93,9.337,1.5435,7.798,1.607,1.4602,9.6414,1275.27,1.7581,2.0813,7.8236
2005-09-08,1.2418,137.16,29.172,7.4564,0.6762,244.38,3.9281,9.32,1.543,7.7895,1.6129,1.4686,9.6443,1273.71,1.7622,2.0832,7.8606
2005-09-07,1.2451,136.97,29.251,7.4574,0.6771,244.16,3.9263,9.328,1.5431,7.8065,1.6224,1.4826,9.6712,1276.6,1.765,2.0879,7.9279
2005-09-06,1.2483,136.75,29.14,7.4561,0.6767,243.85,3.9275,9.3124,1.5436,7.827,1.6271,1.4865,9.697,1279.91,1.7619,2.0908,7.8718
2005-09-05,1.2538,136.69,29.058,7.456,0.67855,243.75,3.9368,9.294,1.5429,7.825,1.6329,1.4868,9.7386,1282.26,1.766,2.098,7.831
2005-09-02,1.2541,137.66,29.285,7.4566,0.6818,243.85,3.9733,9.2905,1.5437,7.7825,1.6411,1.4885,9.7415,1283.95,1.7755,2.1026,7.8403
2005-09-01,1.2388,136.95,29.34,7.4584,0.68335,243.86,3.9821,9.3325,1.5463,7.8445,1.6374,1.4708,9.6263,1280.67,1.7747,2.0841,7.8986
2005-08-31,1.2198,136.06,29.568,7.4582,0.6829,244.48,4.0315,9.3401,1.5485,7.866,1.6343,1.4552,9.4811,1266.76,1.7744,2.0592,7.9392
2005-08-30,1.2181,135.81,29.566,7.4584,0.68275,245.05,4.0433,9.3386,1.5512,7.9355,1.6299,1.4628,9.4658,1260.31,1.7706,2.0547,7.921
2005-08-29,1.2289,135.73,29.617,7.4607,0.6816,245.8,4.0594,9.3193,1.5453,7.897,1.6292,1.4634,9.5481,1267.12,1.7669,2.0661,7.9426
2005-08-26,1.2307,134.93,29.634,7.4582,0.68185,245.59,4.0583,9.3291,1.5467,7.926,1.6209,1.4709,9.5617,1264.11,1.7622,2.0576,7.9522
2005-08-25,1.2272,135.02,29.698,7.4573,0.682,245.6,4.043,9.3313,1.5478,7.9255,1.6173,1.4621,9.5376,1256.9,1.7575,2.0521,7.9609
2005-08-24,1.2211,134.77,29.66,7.4592,0.68035,245.78,4.0186,9.3333,1.5545,7.964,1.618,1.4613,9.4925,1256.06,1.7512,2.0462,7.9222
2005-08-23,1.2233,134.61,29.664,7.4581,0.6802,246.08,4.0285,9.3674,1.5534,8.0085,1.6194,1.4675,9.5095,1256.88,1.7546,2.042,7.9343
2005-08-22,1.2231,133.93,29.453,7.456,0.67815,243.95,4.0205,9.3658,1.5513,7.9835,1.6177,1.4765,9.505,1250.86,1.7537,2.038,7.9192
2005-08-19,1.2183,134.51,29.41,7.4551,0.6784,243.59,4.0375,9.3425,1.5488,7.9805,1.6199,1.4831,9.4683,1249.49,1.7553,2.0324,7.9399
2005-08-18,1.2213,134.82,29.41,7.4559,0.67755,243.59,4.015,9.3233,1.5463,7.944,1.6169,1.4846,9.4891,1244.57,1.7513,2.0327,7.9668
2005-08-17,1.2296,134.85,29.444,7.4588,0.6793,244.24,4.0333,9.3309,1.5486,7.9215,1.6103,1.4773,9.5555,1253.02,1.7518,2.0396,7.9411
2005-08-16,1.2313,134.63,29.354,7.4617,0.68145,243.85,4.0159,9.3084,1.5518,7.9515,1.604,1.4812,9.5684,1251.49,1.7489,2.0433,7.9532
2005-08-15,1.2374,135.54,29.418,7.4619,0.6836,244.16,4.0545,9.3064,1.5513,7.951,1.6036,1.4801,9.6128,1255.34,1.7499,2.0512,7.964
2005-08-12,1.2457,136.32,29.468,7.4618,0.68675,243.92,4.0395,9.3016,1.5533,7.8885,1.6105,1.4935,9.6778,1262.83,1.7616,2.0558,7.9181
2005-08-11,1.2405,136.94,29.369,7.4611,0.68825,243.65,4.0355,9.3223,1.5537,7.8975,1.6103,1.4976,9.6375,1259.73,1.7687,2.0463,7.9383
2005-08-10,1.2377,137.4,29.362,7.4619,0.69035,243.61,4.0337,9.3545,1.5566,7.8965,1.6207,1.5,9.6167,1255.83,1.7823,2.0411,7.9046
2005-08-09,1.2367,138.64,29.465,7.4617,0.6929,243.95,4.0358,9.359,1.556,7.8905,1.6246,1.5015,9.6118,1253.64,1.7899,2.0483,7.9854
2005-08-08,1.237,138.13,29.533,7.4615,0.6916,243.75,4.0578,9.3242,1.5595,7.93,1.6145,1.4996,9.6135,1255.56,1.7834,2.0416,8.0093
2005-08-05,1.2386,138.13,29.759,7.4616,0.6956,244.09,4.0767,9.3338,1.5593,7.8955,1.6069,1.51,9.6262,1255.88,1.7879,2.0467,7.9645
2005-08-04,1.2319,137.33,29.89,7.4609,0.69385,244.24,4.0749,9.3385,1.5571,7.879,1.599,1.4984,9.5767,1246.07,1.7879,2.0363,7.9809
2005-08-03,1.2308,136.81,29.844,7.461,0.6911,244.37,4.077,9.3803,1.5585,7.8425,1.6001,1.4902,9.5667,1249.26,1.7836,2.0314,7.9488
2005-08-02,1.2217,136.07,30.005,7.46,0.6893,244.91,4.055,9.3721,1.5566,7.8465,1.5979,1.4803,9.496,1246.68,1.7759,2.0194,7.9529
2005-08-01,1.2219,136.67,30.073,7.4605,0.6914,244.97,4.058,9.393,1.5591,7.8575,1.6057,1.4874,9.4982,1254.28,1.7829,2.0267,8.0087
2005-07-29,1.2093,135.91,30.15,7.4591,0.6893,244.99,4.0715,9.4048,1.5607,7.887,1.5904,1.4856,9.3991,1241.89,1.7697,2.01,8.0204
2005-07-28,1.21,136.0,30.186,7.461,0.6907,245.08,4.0893,9.4,1.5625,7.8985,1.5976,1.494,9.4091,1243.88,1.7762,2.0151,8.0224
2005-07-27,1.199,134.92,30.242,7.4616,0.6903,245.27,4.1053,9.4385,1.5618,7.9035,1.5889,1.4846,9.3261,1234.37,1.7672,2.0005,8.0132
2005-07-26,1.1987,134.56,30.243,7.4604,0.68955,246.09,4.126,9.4493,1.5603,7.89,1.5814,1.469,9.323,1232.86,1.7577,2.0006,8.0436
2005-07-25,1.2065,134.87,30.191,7.4604,0.6944,245.52,4.1049,9.421,1.5635,7.9155,1.5857,1.4711,9.3791,1236.36,1.77,2.0071,8.0681
2005-07-22,1.2143,134.98,30.208,7.4615,0.6951,245.73,4.1145,9.4528,1.5635,7.974,1.5859,1.4779,9.4385,1236.64,1.7697,2.0172,8.0117
2005-07-21,1.2187,135.21,30.17,7.4638,0.696,245.56,4.1239,9.457,1.5603,7.952,1.5942,1.4782,9.4679,1261.78,1.7791,2.0207,7.9947
2005-07-20,1.2063,136.35,30.224,7.4628,0.6943,246.36,4.1477,9.422,1.5632,7.961,1.6002,1.4668,9.3834,1257.57,1.7815,2.035,8.0613
2005-07-19,1.1965,135.07,30.203,7.462,0.68785,246.35,4.1202,9.4254,1.5634,8.016,1.5985,1.4617,9.306,1247.35,1.7745,2.0239,8.052
2005-07-18,1.2054,135.29,30.158,7.4604,0.68995,246.48,4.1141,9.373,1.5601,7.9515,1.6108,1.469,9.3736,1247.29,1.7904,2.0354,8.0343
2005-07-15,1.2073,135.35,30.241,7.4596,0.6862,246.66,4.1355,9.4148,1.5594,7.9695,1.6087,1.4651,9.3848,1258.61,1.7907,2.035,7.9892
2005-07-14,1.2067,135.24,30.245,7.4586,0.68645,246.68,4.1445,9.3809,1.5581,7.922,1.6062,1.4538,9.3856,1244.71,1.7875,2.0395,8.0575
2005-07-13,1.2184,135.67,30.286,7.461,0.6899,247.13,4.1605,9.3855,1.5588,7.8895,1.6176,1.4668,9.476,1264.09,1.7963,2.0561,7.9711
2005-07-12,1.2166,135.33,30.211,7.4572,0.68815,246.27,4.104,9.456,1.5563,7.8965,1.6143,1.4742,9.4612,1264.66,1.7797,2.0537,8.1026
2005-07-11,1.2006,134.4,30.166,7.4561,0.688,247.04,4.085,9.4744,1.5554,7.912,1.6129,1.4584,9.3392,1252.95,1.776,2.0381,8.2184
2005-07-08,1.1904,133.84,30.248,7.4546,0.6863,247.82,4.0726,9.4296,1.553,7.8755,1.6089,1.4607,9.2551,1255.75,1.7725,2.0289,8.2439
2005-07-07,1.1957,133.53,30.278,7.4541,0.6851,248.56,4.1104,9.4287,1.5472,7.916,1.6094,1.476,9.294,1254.17,1.7669,2.0272,8.1747
2005-07-06,1.1913,133.23,30.043,7.4534,0.6785,247.22,4.0605,9.3693,1.5545,7.914,1.605,1.4803,9.2603,1251.64,1.7629,2.0204,8.1422
2005-07-05,1.1883,133.03,30.074,7.4528,0.67735,247.2,4.0407,9.4352,1.5521,7.914,1.6039,1.4747,9.2377,1249.97,1.7628,2.0196,8.2023
2005-07-04,1.1894,132.67,30.013,7.4524,0.67645,247.15,4.0168,9.474,1.5484,7.8815,1.5876,1.4784,9.2462,1235.97,1.7536,2.0149,8.1584
2005-07-01,1.2087,134.24,29.99,7.4541,0.679,246.64,4.0233,9.4866,1.5519,7.881,1.596,1.4867,9.3929,1246.65,1.7526,2.0415,8.0775
